ID_PAPER;ID_KO;ID_SECTOR;AUTHOR;TITLE;YEAR;SOURCE_TITLE;LINK;ABSTRACT;DOI;AUTHOR_KEYWORD;FK_INDEX KEYWORD;SOURCE;DOCUMENT_TYPE
120167;46;31;[No author name available];19th Americas Conference on Information Systems, AMCIS 2013, Volume 2;2013;19th Americas Conference on Information Systems, AMCIS 2013 - Hyperconnected World: Anything, Anywhere, Anytime;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893249475&partnerID=40&md5=8d5780c55eba0be24f52d36cd97e76e3;"The proceedings contain 438 papers. The special focus in this conference is on Information Systems. The topics include: A cloud-based service for affordable cost analysis; a conceptual examination of distrusting beliefs in older adults about the internet; a consulting model of global service learning; a contingent model of project organization and management; a decision making model for the adoption of cloud computing in Jamaican organizations; a foundation of a first-person perspective systems analysis; a framework for collaborative augmented reality applications; a framework for enterprise social media guidelines; a framework to analyze E-government OSS adoption benefits; a framework to support practitioners in evaluating business-IT alignment models; a measure for assessing the adequacy of DDOS defenses; a systematic classification and analysis of NFRs; about the need for semantically enriched reference models; adopting agile methods for follow-the-sun software development; an analysis of product uncertainty and seller uncertainty; aggregating, analyzing, and diffusing natural disaster information; ameliorating ERP workflow using a sociomaterial lens; an active learning approach to teaching undergraduate introduction to MIS course; an agile approach to systems analysis and design teaching and learning; an empirical study of designing simplicity for mobile application interaction; an examination of IT initiative portfolio characteristics and investment allocation; an exploration of organizational capabilities for emergency response; an icon taxonomy for semi-literate communities; an information security model and its validation; an inquiry into mental models of web interface design; an investigation of the effect of IT occupational subculture on the relationship between knowledge sharing and IT diffusion in organizations; an organizing framework for literacy; an understanding of the impact of gamification on purchase intentions; antecedents and effects of computer self-efficacy on social networking adoption among Asian online users; architecture and implementation of a decision support system for software industry business models; assessing internet source credibility; attitude change process toward ERP systems using the elaboration likelihood model; barriers to mission-critical open source software adoption by organizations; behaviour analysis of distributed systems under time change constraints; blogging as a liminal space; high-value impact through multidisciplinary design science programs of research; breaking the norm - on the determinants of informational nonconformity in online social networks; bringing together BPM and social software; building context-aware access control in enterprise ontologies; capitalizing on social media analysis - insights from an online review on business models; carbon footprint of IT-services - a comparative study of energy consumption for offline and online storage usage; career paths training for the first year students in information systems science-motivational view; chains of control in agile software development; challenges in offshore outsourcing relationship management - a Peruvian perspective; challenges of blind students and IT-based mitigation strategies; cloudifying desktops - a taxonomy for desktop virtualization; CMC influence on voluntarily collaborating knowledge workers' perception of equivocal tasks; collective learning paradigm for rapidly evolving curriculum; a hybrid personalized movie recommender based on perceived similarity; common patterns of cloud business models; comparing ABET-accredited IS undergraduate programs and the ACM 2010IS model curriculum; comprehensive access control for data warehouses; conceptualizing the impact of social capital on knowledge creation; configuring value creation processes for global service; control-related motivations and information security policy compliance; corporate enactments of social control across social media affordances; creative innovativeness with information systems (IS) and its role in quality IS usage; moving from the philosophical to the empirical in the search for causal explanations; critical success factors for ERP system upgrades - the case of a German large-scale enterprise; cultural impact on E-service use in Saudi Arabia; current state of the digital deception studies in IS; customer involvement in organizational innovation - toward an integration concept; data modeling in the cloud; decision support using linked, social, and sensor data; design, evaluation and impact of educational olfactory interfaces; designing decision support systems at the interface between complex and complicated domains; determinants and consequences of herding in P2P lending markets; determining microblogging effectiveness for capturing quality knowledge; developing a governance model for successful business process standardization; developing targeted text messages for enhancing medication adherence; development of a change readiness scale for electronic medical record systems implementation at hospitals; differences between FCM and fuzzy ANP techniques in the process of organizational change readiness assessment; digital service flexibility and performance of credit unions; drive a website performance using web analytics; drivers of cultural differences in information system adoption - a case study; dynamic model to assess organisational readiness during information system implementation; effects of persuasive claims on desirability and impulse purchase behavior; effects of RFID technology on profitability and efficiency in retail supply chains; efficacy of communication support in collaborative online shopping; efficiency and device versatility of graphical and textual passwords; emotion and memory in technology adoption and diffusion; empowering organizations through customer knowledge acquisition; enabling collaboration in virtual manufacturing enterprises with cloud computing; engagement of information technology professionals with their work; enhancing privacy using community driven recommendations; enhancing service lifecycle management - costing as part of service descriptions; enterprise app stores for mobile applications - development of a benefits framework; enterprise architecture software tool support for small and medium-sized enterprises; enterprise systems implementation success in the shakedown phase; environmental pressure on software as a service adoption; estimating the quality of data using provenance; evaluating advanced forms of social media use in government; evaluating cooperation in IT teams using a fuzzy multicriteria sorting method; evaluating the information systems women network (ISWN) mentoring program; evaluating the performance of government IT projects in the Caribbean; examining high performance teams in information systems projects; examining personal information privacy-protective responses (IPPR) with the use of smart devices; examining the use of social media in customer co-creation; exploration of risk management process usage levels and their relationship to project outcomes; exploring subscription renewal intention of operational cloud enterprise systems - a stakeholder perspective; exploring the aesthetic effects of the golden ratio in the design of interactive products; exploring the factors influencing the usage intention of facebook fan page - a preliminary study; exploring the factors that influence social computing intentions; exploring the impact of online reviews with brand equity for online software purchasing behavior; extending successful ebusiness models to the mobile internet; extracting product features from online consumer reviews; eye gazing behaviors in online deception; facilitating collaboration and peer learning through anchored asynchronous online discussions; facilitating conflict resolution of models for automated enterprise architecture documentation; facilitating the adoption of public services using high definition video; factor analysis of critical success factors for data quality; factors of password-based authentication; factors that affect information and communication technology adoption by small businesses in China; feasibility analysis of an assessment model of knowledge acquisition in virtual environments; fostering efficiency in information systems support for product-service systems in the manufacturing industry; framing group norms in virtual communities; global ERP implementations and harmonization of practices in multinational corporations; potentials and challenges to the public health sector of of developing countries; growth of an organizational field for infrastructure; harnessing anomalous preferences of anonymous users for lean information systems development; hidden or implicit contextual factors influencing user participation in online production communities; identification of driving forces in service innovations; illuminating organizing vision careers through case studies; impact of geospatial reasoning ability and perceived task-technology fit on decision-performance; impact of strategic alignment on IT outsourcing success in a complex service setting; impact of unified communications on communication, relationship building and performance; impact of users' cognitive responses on user satisfaction in online community; impediments to enterprise system implementation across the system lifecycle; in search of insights for institutionalization of telemedicine in the health care system in Ethiopia.";;;Conference Review;Scopus
120168;46;31;[No author name available];19th Americas Conference on Information Systems, AMCIS 2013, Volume 5;2013;19th Americas Conference on Information Systems, AMCIS 2013 - Hyperconnected World: Anything, Anywhere, Anytime;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893245615&partnerID=40&md5=99415ab5953ff896c0f78ffeabf8ab0e;"The proceedings contain 438 papers. The special focus in this conference is on Information Systems. The topics include: A cloud-based service for affordable cost analysis; a conceptual examination of distrusting beliefs in older adults about the internet; a consulting model of global service learning; a contingent model of project organization and management; a decision making model for the adoption of cloud computing in Jamaican organizations; a foundation of a first-person perspective systems analysis; a framework for collaborative augmented reality applications; a framework for enterprise social media guidelines; a framework to analyze E-government OSS adoption benefits; a framework to support practitioners in evaluating business-IT alignment models; a measure for assessing the adequacy of DDOS defenses; a systematic classification and analysis of NFRs; about the need for semantically enriched reference models; adopting agile methods for follow-the-sun software development; an analysis of product uncertainty and seller uncertainty; aggregating, analyzing, and diffusing natural disaster information; ameliorating ERP workflow using a sociomaterial lens; an active learning approach to teaching undergraduate introduction to MIS course; an agile approach to systems analysis and design teaching and learning; an empirical study of designing simplicity for mobile application interaction; an examination of IT initiative portfolio characteristics and investment allocation; an exploration of organizational capabilities for emergency response; an icon taxonomy for semi-literate communities; an information security model and its validation; an inquiry into mental models of web interface design; an investigation of the effect of IT occupational subculture on the relationship between knowledge sharing and IT diffusion in organizations; an organizing framework for literacy; an understanding of the impact of gamification on purchase intentions; antecedents and effects of computer self-efficacy on social networking adoption among Asian online users; architecture and implementation of a decision support system for software industry business models; assessing internet source credibility; attitude change process toward ERP systems using the elaboration likelihood model; barriers to mission-critical open source software adoption by organizations; behaviour analysis of distributed systems under time change constraints; blogging as a liminal space; high-value impact through multidisciplinary design science programs of research; breaking the norm - on the determinants of informational nonconformity in online social networks; bringing together BPM and social software; building context-aware access control in enterprise ontologies; capitalizing on social media analysis - insights from an online review on business models; carbon footprint of IT-services - a comparative study of energy consumption for offline and online storage usage; career paths training for the first year students in information systems science-motivational view; chains of control in agile software development; challenges in offshore outsourcing relationship management - a Peruvian perspective; challenges of blind students and IT-based mitigation strategies; cloudifying desktops - a taxonomy for desktop virtualization; CMC influence on voluntarily collaborating knowledge workers' perception of equivocal tasks; collective learning paradigm for rapidly evolving curriculum; a hybrid personalized movie recommender based on perceived similarity; common patterns of cloud business models; comparing ABET-accredited IS undergraduate programs and the ACM 2010IS model curriculum; comprehensive access control for data warehouses; conceptualizing the impact of social capital on knowledge creation; configuring value creation processes for global service; control-related motivations and information security policy compliance; corporate enactments of social control across social media affordances; creative innovativeness with information systems (IS) and its role in quality IS usage; moving from the philosophical to the empirical in the search for causal explanations; critical success factors for ERP system upgrades - the case of a German large-scale enterprise; cultural impact on E-service use in Saudi Arabia; current state of the digital deception studies in IS; customer involvement in organizational innovation - toward an integration concept; data modeling in the cloud; decision support using linked, social, and sensor data; design, evaluation and impact of educational olfactory interfaces; designing decision support systems at the interface between complex and complicated domains; determinants and consequences of herding in P2P lending markets; determining microblogging effectiveness for capturing quality knowledge; developing a governance model for successful business process standardization; developing targeted text messages for enhancing medication adherence; development of a change readiness scale for electronic medical record systems implementation at hospitals; differences between FCM and fuzzy ANP techniques in the process of organizational change readiness assessment; digital service flexibility and performance of credit unions; drive a website performance using web analytics; drivers of cultural differences in information system adoption - a case study; dynamic model to assess organisational readiness during information system implementation; effects of persuasive claims on desirability and impulse purchase behavior; effects of RFID technology on profitability and efficiency in retail supply chains; efficacy of communication support in collaborative online shopping; efficiency and device versatility of graphical and textual passwords; emotion and memory in technology adoption and diffusion; empowering organizations through customer knowledge acquisition; enabling collaboration in virtual manufacturing enterprises with cloud computing; engagement of information technology professionals with their work; enhancing privacy using community driven recommendations; enhancing service lifecycle management - costing as part of service descriptions; enterprise app stores for mobile applications - development of a benefits framework; enterprise architecture software tool support for small and medium-sized enterprises; enterprise systems implementation success in the shakedown phase; environmental pressure on software as a service adoption; estimating the quality of data using provenance; evaluating advanced forms of social media use in government; evaluating cooperation in IT teams using a fuzzy multicriteria sorting method; evaluating the information systems women network (ISWN) mentoring program; evaluating the performance of government IT projects in the Caribbean; examining high performance teams in information systems projects; examining personal information privacy-protective responses (IPPR) with the use of smart devices; examining the use of social media in customer co-creation; exploration of risk management process usage levels and their relationship to project outcomes; exploring subscription renewal intention of operational cloud enterprise systems - a stakeholder perspective; exploring the aesthetic effects of the golden ratio in the design of interactive products; exploring the factors influencing the usage intention of facebook fan page - a preliminary study; exploring the factors that influence social computing intentions; exploring the impact of online reviews with brand equity for online software purchasing behavior; extending successful ebusiness models to the mobile internet; extracting product features from online consumer reviews; eye gazing behaviors in online deception; facilitating collaboration and peer learning through anchored asynchronous online discussions; facilitating conflict resolution of models for automated enterprise architecture documentation; facilitating the adoption of public services using high definition video; factor analysis of critical success factors for data quality; factors of password-based authentication; factors that affect information and communication technology adoption by small businesses in China; feasibility analysis of an assessment model of knowledge acquisition in virtual environments; fostering efficiency in information systems support for product-service systems in the manufacturing industry; framing group norms in virtual communities; global ERP implementations and harmonization of practices in multinational corporations; potentials and challenges to the public health sector of of developing countries; growth of an organizational field for infrastructure; harnessing anomalous preferences of anonymous users for lean information systems development; hidden or implicit contextual factors influencing user participation in online production communities; identification of driving forces in service innovations; illuminating organizing vision careers through case studies; impact of geospatial reasoning ability and perceived task-technology fit on decision-performance; impact of strategic alignment on IT outsourcing success in a complex service setting; impact of unified communications on communication, relationship building and performance; impact of users' cognitive responses on user satisfaction in online community; impediments to enterprise system implementation across the system lifecycle; in search of insights for institutionalization of telemedicine in the health care system in Ethiopia.";;;Conference Review;Scopus
120169;46;31;[No author name available];2013 2nd International Conference on Information Technology and Management Innovation, ICITMI 2013;2013;Applied Mechanics and Materials;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886442343&partnerID=40&md5=80bc203665aae4230e5c3626bd8def59;"The proceedings contain 642 papers. The special focus in this conference is on Information Processing and Information Security, Information Storage and Database System, Software Engineering, Computer Networks, Modern Technologies in Communication and Navigation, Multimedia Technology, Data and Signal Processing, Processing Image and Video, Applied and Computational Mathematics, Sensors, Detection Technology and Instrument, Automation, Control and Mechatronics and Artificial Intelligence and Optimization Algorithm. The topics include: Lattice-Based multi-signature schemes; implementation of RFID middleware based on hash chain; a novel RFID authentication protocol based on NTRU; roles generation for applications in RBAC model; a trust-aware access control policy for cloud data protection; information fusion based on improved D-S evidence theory; the design and realization of the single-block hash function for the short message; a secure cloud computing scaling model; multi-parameters predicting method of geo-pressure in carbonate formation; towards a computer-based information retrieval systems process; personalized web service recommendation based on user interest; towards capturing population-wide expertise via online professional social network systems; a low power design of sm4 cipher based on MUX S-box architecture; an impersonating-resilient key agreement scheme for wireless sensor networks; a review of scientific publishing platforms; an identity authentication scheme based on dynamic password technology; a model of LBS privacy protection based on collaboration; ontology-based semantic similarity measure with concept lattice; study on cloud computing clusters based on coordination method; the research on dynamics evolution patterns of online public opinion; EID system's privacy protection enhancement design; structured document model in digital community; improving frequent-term based text clustering with word belief network discussion based on document management system of chemical pump of Sinopec; computer aided organic synthesis based on graph grammars; effectiveness evaluation of information management system based on modified normal cloud model; exploring the reference management in parallel de-duplication; research focuses & frontiers of information management; the research of network cluster behavior mode in online public opinion; prototype system of knowledge management based on data mining; network features measurement of social media; design and practice of campus ''one-map'' project based on GIS; research on knowledge diffusion in cluster innovation network based on social network theory; study on knowledge representation of temporal conceptual graph in the context; visualization analysis of research overview in the graphene field; corpus-based study on explicitation of personal pronouns in Chinese-English translation; a word sense disambiguation approach for English-Thai translation; comparison of Mel frequency ceptrum coefficient and perceptual linear predictive in perceptual measurement of Chinese initials; corpus-based study on the explicitation strategies in political text translation; the statistical analysis for the structure of modern Tibetan initials and finals; research on Tibetan language synthesis system front-end text processing technology based on HMM; research on words segmentation technology in Chinese full text retrieval system; statistical analysis for standard Chinese syllables and phoneme system; the analysis of typical algorithms based on k-anonymity; influencing factors of the villager satisfaction with village committee based on factor analysis: evidence from Shaanxi, china; a on-demand mapping method on query request in relational database semantic query; behavior-based data item correlation in the dataspace; a survey of scientific metadata schema; a survey of scientific metadata schema; a spatial database management system for Urban and Rural planning; a histogram based analytical approximate query processing for massive data; metadata update strategy with high reliability; an improved XOS Dealing with nested loop; metadata driven data mapper development; a microblog classification algorithm for real-time search; research on the evaluation system of software industry; research on the evaluation system of software industry; a verification method of software acceptability; semi-automatic generation model of elements in XBRL taxonomy; contrastive study of MT systems and CAT tools; meat pigeon production management information system; a view oriented approach to modeling web navigation; towards checking bigraphical context-aware models; detection of design patterns in software design model using graph; study on ASP-based anti-spam management system; application of high performance parallel computing based on GPU; research and design on an improved TOTP authentication; internet of things: security-based application level lookup protocol; energy-saving in optical data center networks; a novel secure inter-domain routing for identifier/locator split network; a research to Ad-hoc and wireless sensor network; design and implementation of buffer control in EoS system; the designs of interconnected optical ring networks; management system of computer laboratory in liberal college; a design on USSD session flow based on SMPP protocol; improving OFDM carrier frequency synchronization using cyclic prefix; study on technology of multi-hop relay in wireless communication networks; a high efficiency multi-band antenna for mobile communication devices; a software-based and dither-less modulators bias control technique; real-time communication method over switched Ethernet; Win CE and Zigbee wireless sensor network-based design; a fuzzy robust filtering method for transfer alignment; parameter measuring system based on stm32; user range error analysis of multiple satellite navigation system; a multi-core architecture for video streaming; a look at the effects of the web-based instruction; collaborative filtering algorithm based on user clustering; coal gangue interface recognition based on MFCC research; an optimized pruning-based outlier detecting algorithm; study on Hodgkin-Huxley neuron model under disturbance; research advances in the anti-tumor angiogenesis of flavonoids; new progress about apoptosis factors of tumor cell; research on enzymatic hydrolysis of whey protein; research progress on the anti-Leukemia effect of Lycorine; narciclasine - a potential anticancer drug; traditional Chinese medicine based on network pharmacology; systematic evaluation on horizontal well performance in bottom water reservoir; contemporaneous faulting and of sandbody control in PN oilfield; a solution of quick update apply for power grid topology; modal analysis of torque transmission gear system based on FEM; consider ordering strategy research on carbon emissions; study on kinematics simulation of parallel machine tool; research on subway air-conditioning system design; optimization of biomass vacuum pyrolysis process based on GRNN; the experiment research of high-pressure air blowing ballast tanks; performance analysis of heat pump cycle with an expander; influence of polymer on resistance method measuring saturation; research and design on library intelligent management and decorative materials; interactive job shop experiments system on education; function research on network teaching system for college English; application of university information service; research of application-oriented knowledge visualization method; the online examination system of distance education; mobile internet oriented m-learning system; research on operation simulative training in information age; e-teaching model and application in English teaching; modular technology education in physics for engineering managers; the research and practice of embedded teaching reform based on CDIO; on multimedia teaching of hydraulic transmission; on relationship between teacher autonomy and learner autonomy; the study on performance measurement of green supply chain management; research on freeway traffic safety index based on toll data; the application of ant colony optimization algorithm in the flight landing scheduling problem; investigation of the current situation of transport packaging in network; RFID virtual coordinate location routing algorithm; application analysis of internet of things in intelligent transportation; agent-based crowd evacuation modeling in buildings; a service evolution supporting smart meeting room system; residential property management electronic system design and implementation; optimization models of predicting the per capita income of urban residents; influence factors identification of the effective of human capital allocation on fuzzy DEMATE; the contribution of information technology to economic growth; engineering of Xinjiang non electricity area and the project risk assessment; the contribution of information technology to economic growth; research on measure method for reconfigurability; the research on correlation among Ei, OCB and performance; system dynamics analysis on social rescue resources supply; the study of raw milk quality control; research and design on hotel chain intelligent management system; the influence of training step on price forecasting based on support vector machine; solving MRCPSP by a hybrid genetic algorithm; exploring semi-autonomous structure for emergency logistics multi-agent system; a case study of AGV scheduling for production material handling; design of manufacturing execution system in tire enterprises; evaluation to power corporations' efficiency based on network SBM model; geological exploration management system construction; virtual demonstrating system of geoscience survey teaching.";;;Conference Review;Scopus
120170;46;31;Deng W., Zhao H., Zou L., Li Y., Li Z.;Research on application information system integration platform in medicine manufacturing enterprise;2012;Journal of Medical Systems;10.1007/s10916-011-9695-0;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873050024&doi=10.1007%2fs10916-011-9695-0&partnerID=40&md5=453810191b97251bb5013b9c8d3e12cf;Computer and information technology popularizes in the medicine manufacturing enterprise for its potentials in working efficiency and service quality. In allusion to the explosive data and information of application system in current medicine manufacturing enterprise, we desire to propose a novel application information system integration platform in medicine manufacturing enterprise, which based on a combination of RFID technology and SOA, to implement information sharing and alternation. This method exploits the application integration platform across service interface layer to invoke the RFID middleware. The loose coupling in integration solution is realized by Web services. The key techniques in RFID event components and expanded role-based security access mechanism are studied in detail. Finally, a case study is implemented and tested to evidence our understanding on application system integration platform in medicine manufacturing enterprise. © 2011 Springer Science+Business Media, LLC.;"Access control; Integration platform; Medicine manufacturing enterprise; Radio frequency identification; Service component; SOA";"article; client server application; computer language; computer security; drug manufacture; Internet; process design; radiofrequency identification; service oriented architecture; drug industry; human; information system; organization and management; radiofrequency identification; research; system analysis; theoretical model; Drug Industry; Humans; Information Systems; Models, Theoretical; Radio Frequency Identification Device; Research; Systems Integration";Article;Scopus
120171;46;31;Xiong F., Cai H., Liu L., Wang C.;Coarse-grain authorization of manufacturing grid node based on trust;2009;Zhongguo Jixie Gongcheng/China Mechanical Engineering;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-65749118524&partnerID=40&md5=8e7135642c122f432d0b3f22173b3491;In order to ensure the security of the sharing service in the manufacturing grid, a coarse-grain authorization mechanism based on the trust was presented to realize the automatical authorization of sharing services in the manufacturing grid node. In this mechanism, it was based on the trust that the service providers authorize the sharing services to the virtual organizations (VO) or the other nodes. The trust evaluation function calculated the trust degree between the entities. The lowest trust degree which was allowed to access the sharing service was set in the authorization policies. The access subjects could access the sharing service if the trust degree of the access subject was higher than the allowed trust degree in the coarse-grain access control policy. A case study and algorithm simulation was presented to verify this mechanism could enhance the access control of the sharing service in the manufacturing grid.;"Access control; Authorization; Manufacturing grid; Trust";;Article;Scopus
120172;46;31;Chen T.-Y., Chen Y.-M., Wang C.-B., Chu H.-C.;Flexible authorisation in dynamic e-business environments using an organisation structure-based access control model;2009;International Journal of Computer Integrated Manufacturing;10.1080/09511920802209041;https://www.scopus.com/inward/record.uri?eid=2-s2.0-61449111109&doi=10.1080%2f09511920802209041&partnerID=40&md5=aae179c852f9ff7dd11bd1540002fcd6;In dynamic e-business and e-manufacturing environments, enterprises require a secure access control mechanism based on an access control model to manage employee authorisations flexibly. This study presents an organisation structure-based access control (OSAC) model based on a task-role-based access control (T-RBAC) model. The OSAC model emphasises that employee authorisations are generated directly based on their position in the enterprise organisational structure. The proposed model extends the concepts of static separation of duty (SSD), dynamic separation of duty (DSD), prerequisite, and cardinality constraints in the role-based access control (RBAC) model to present department and role relations that identify the cooperative interactive relations among roles across department boundaries to facilitate resource sharing among roles and simplify enterprise resource management. Various relations and applied examples are demonstrated using the class model in unified modelling language (UML). Examples of inappropriate use of relations that lead to violation of relation are also presented. To demonstrate the feasibility of the proposed model for most businesses, a case study involving an automobile component producer is presented and an OSAC model-based administrative management system is developed to ensure that appropriate resources can be legally used by the correct employees and at the right time. By applying the proposed model, administrators can easily manage resources based on an organisational structure perspective and the resource sharing capabilities of all departments can be improved.;"Authorisation; E-business; E-manufacturing; Organisational structure; T-RBAC";"Distributed computer systems; Electronic commerce; Human resource management; Manufacture; Modeling languages; Authorisation; eBusiness; Emanufacturing; Organisational structure; T-RBAC; Access control";Article;Scopus
120173;46;31;Yang L., Choi Y.;A flexible access control model for dynamic workflow using extended WAM and RBAC;2008;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);10.1007/978-3-540-92719-8_44;https://www.scopus.com/inward/record.uri?eid=2-s2.0-58349086752&doi=10.1007%2f978-3-540-92719-8_44&partnerID=40&md5=ff54665c709746eb79a2a54edd88f39b;Security issues pertaining to workflow systems are becoming increasingly important for the cross-enterprises interoperability in insecure environments. Among them, access control for information confidentiality and integrity has attracted widespread attention. However, in the context of the contemporary dynamic business environment, the traditional workflow authorization model (WAM) faces limitations in handling the consequences of dynamic workflow changes and exceptions, since it focuses primarily on the synchronization of authorization flow by using authorization templates (ATs). In this paper, we propose a flexible access control with dynamic checking features for handling workflow changes and exceptions. Extended temporal role-based access control and flexible workflow authorization template are adopted in order to further enhance the traditional AT, thereby ensuring information confidentiality and integrity. Additionally, a case study applying the proposed model to uEngine, an open source workflow management system, is presented. © 2008 Springer Berlin Heidelberg.;"Role-based access control; Workflow authorization model; Workflow system";"Computer aided manufacturing; Groupware; Information management; Interactive computer systems; Management; Security systems; Work simplification; Access Control models; Case studies; Dynamic business environments; Dynamic checking; Dynamic workflow; Flexible workflow; Information confidentialities; Open sources; Role-based access control; Security issues; Temporal roles; Workflow authorization model; Workflow Management systems; Workflow system; Access control";Conference Paper;Scopus
120174;46;31;Von Germar F., Pickering C., McNie M., Ryan T., Bosshard C., Schröpfer G.;Provision of integrated micro-nanotechnologies via toolkits in the Europractice Service Project INTEGRAMplus;2007;Annual International Conference of the IEEE Engineering in Medicine and Biology - Proceedings;10.1109/IEMBS.2007.4353834;https://www.scopus.com/inward/record.uri?eid=2-s2.0-57649199618&doi=10.1109%2fIEMBS.2007.4353834&partnerID=40&md5=38c14077d21c93f74f5e4387c058773d;INTEGRAMplus is an initiative supported by the European Commission to provide access to a flexible design and prototyping service with a route to volume manufacture of novel products based on integrated microsystems. Its aim is to lower access barriers to integrated micro-nanotechnology (MNT) solutions by providing a portfolio of standardised multi-domain and multi-technology modules and prototyping platforms. The use of microsystem products in emerging markets such as biomedical and healthcare, environmental monitoring, etc requires integration of functions such as fluidic, optical, mechanical, electrical, biological, etc. No single material technology (silicon, polymer, glass) system can provide all these in a cost-effective way. For example, silicon is very attractive for its ability to provide very high liquid dispensing accuracy in microfluidics and also for integration with drive/signal processing electronics for intelligent sensors. However, other functions such as fluidic handling, interfacing and environmental packaging require hybridisation with other low-cost materials such as polymers. End-users without MNT expertise who would like to develop new functions and products or to improve their existing products through miniaturisation are guided through the complete development supply chain from concept, through design and feasibility studies, to prototyping and manufacturing. End-users who are familiar with MNT technology and/or have their own design concepts can access low-risk low-cost-of-entry prototyping services based on standardised processes, components and toolkits. Examples of the use of the toolkits available and case studies will be discussed in this paper. © 2007 IEEE.;;"Access control; Cost effectiveness; Environmental protection; Signal processing; Smart sensors; Software prototyping; Fluidic handling; Hybridization; Intelligent sensors; Nanotechnology";Conference Paper;Scopus
120175;46;31;Mills D.;Developing a manufacturing control system cybersecurity program: Case study and developing standards;2005;AIChE Annual Meeting, Conference Proceedings;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645633464&partnerID=40&md5=dab25ddc8f3dfaef6d2a75d2849d5e3a;Several factors have led to growing risks associated with the use of manufacturing control systems. These factors include threats that are growing either in frequency (viruses and worms) or seriousness (terrorism), the widespread use of technologies that were not designed with security as a high-priority attribute, growing levels of connectivity between manufacturing control systems and higher-level business systems to achieve greater levels of productivity, and work processes that ignored the risk because historically these manufacturing control systems were not network-connected. In the aftermath of the 9/11 attacks corporations have begun to reexamine these risks and establish Cybersecurity programs to deal with them. The experience of Procter & Gamble provides a case study in how this process has evolved in one corporation and also provides an introduction to the international standards that are being developed in this area. These Cybersecurity programs are based on the risk management models that have been developed for process safety, personnel safety and environmental risk management but incorporate links into the IT organizations that typically own the Cybersecurity risks to corporate networks. These programs also involve linkages with physical security and business continuity planning. The scope of these programs includes technical issues such as network architecture, access control, use of anti-virus products and patch management as well as work process issues such as leadership, communication, coordination, results tracking and disaster recovery planning with the focus being to cost-effectively reduce risk to the organization.;;"Computer viruses; Control systems; Productivity; Risk management; Strategic planning; Cybersecurity program; Manufacturing control systems; Procter & Gamble (CO); Security of data";Conference Paper;Scopus
120176;46;31;Nabhen R., Jamhour E., Maziero C.;RBPIM: A PCIM-based framework for RBAC;2003;Proceedings - Conference on Local Computer Networks, LCN;10.1109/LCN.2003.1243112;https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450159553&doi=10.1109%2fLCN.2003.1243112&partnerID=40&md5=92dddcfa3c59361a56fcb3c7d6bf302a;This paper presents a PCIM-based framework for storing and enforcing RBAC (role based access control) policies in distributed heterogeneous systems. PCIM (policy core information model) is a generic information model proposed by IETF. This paper proposes a PCIM extension, called RBPIM (role-based policy information model), in order to represent network access policies based on the RBAC model. An RBPlM implementation framework based on the POP/PEP (policy decision point/policy enforcement point) approach is also presented. In the proposed framework, the communication between the PDP and the PEPs is implemented using the COPS (common open policy service) protocol, also defined by the IETF. The framework adopts the outsourcing approach, where the policy rules are evaluated by the PDP, as defined by the COPS standard. This paper evaluates the outsourcing model for access control by presenting a case study and the average response time of PDP under different load conditions. © 2003 IEEE.;"Access control; Access protocols; Computer integrated manufacturing; Context modeling; Delay; Network servers; NIST; Outsourcing; Quality of service; Resource management";"Computer integrated manufacturing; Computer networks; Computer resource management; Information theory; Outsourcing; Quality control; Quality of service; Access protocols; Context modeling; Delay; Network server; NIST; Resource management; Access control";Conference Paper;Scopus
