Name;KEYWORD_ID
Transparent optical networks;64686
Transparent properties;64687
Transparent sheets;64688
Transparent solutions;64689
transplant coordinator;64690
transplant free survival;64691
transplant product;64692
Transplant Recipients;64693
transplant surgeon;64694
transplant tourism;64695
transplantation;64696
Transplantation (surgical);64697
Transplantation Chimera;64698
transplantation conditioning;64699
Transplantation Immunology;64700
Transplantation, Autologous;64701
Transplantation, Heterologous;64702
Transplantation, Homologous;64703
Transplants;64704
Transponders;64705
Transport;64706
Transport aircraft;64707
transport at the cellular level;64708
Transport authorities;64709
Transport calculations;64710
Transport capacity;64711
Transport coefficient;64712
Transport companies;64713
Transport Conference;64714
Transport delay;64715
Transport efficiency;64716
Transport energy;64717
Transport for london;64718
Transport improvements;64719
Transport infrastructure;64720
transport kinetics;64721
Transport Layer;64722
Transport layer security;64723
Trans-port Layer Security (TLS);64724
Transport layer security protocols;64725
Transport layers;64726
Transport limitations;64727
Transport logistics;64728
transport management;64729
Transport mechanism;64730
Transport modes;64731
Transport networks;64732
Transport of heat;64733
Transport packets;64734
TRANSPORT PHENOMENA;64735
Transport planning;64736
Transport policy;64737
Transport process;64738
Transport properties;64739
Transport protocols;64740
Transport scattering;64741
Transport sector;64742
Transport sectors;64743
Transport security;64744
Transport services;64745
transport stress;64746
Transport systems;64747
Transport telematics;64748
transport vehicle;64749
Transportation;64750
TRANSPORTATION - Management;64751
Transportation agencies;64752
Transportation and urban planning;64753
Transportation asset management;64754
Transportation charges;64755
Transportation cost;64756
Transportation course;64757
Transportation decisions;64758
Transportation demand;64759
Transportation demand management;64760
Transportation departments;64761
transportation development;64762
Transportation domain;64763
transportation economics;64764
Transportation education;64765
Transportation efficiency;64766
Transportation engineering;64767
Transportation engineers;64768
Transportation equipments;64769
Transportation ethics;64770
Transportation finances;64771
Transportation industries;64772
Transportation industry;64773
Transportation Information System;64774
transportation infrastructure;64775
Transportation infrastructure managements;64776
Transportation infrastructures;64777
transportation injury;64778
Transportation management;64779
Transportation management centers;64780
Transportation managers;64781
Transportation markets;64782
Transportation method;64783
Transportation mode;64784
Transportation model;64785
Transportation modeling;64786
Transportation needs;64787
Transportation network;64788
transportation networks;64789
Transportation of Patients;64790
Transportation operations;64791
Transportation optimizations;64792
Transportation personnel;64793
Transportation planners;64794
transportation planning;64795
Transportation planning process;64796
transportation policy;64797
Transportation problem;64798
Transportation professionals;64799
Transportation research;64800
Transportation routes;64801
Transportation safety;64802
Transportation scenario;64803
Transportation sector;64804
Transportation Security Administration (TSA);64805
Transportation services;64806
Transportation system;64807
Transportation system engineering;64808
Transportation system engineerings;64809
Transportation systems;64810
Transportation systems management;64811
Transportation technology;64812
Transportation traffic;64813
Transportation vehicles;64814
Transporting materials;64815
Transposition cipher;64816
transposon;64817
transrectal ultrasonography;64818
transsexualism;64819
transsexuality;64820
transsulfuration;64821
transthoracic biopsy;64822
transthoracic echocardiography;64823
transthyretin;64824
Transuranium elements;64825
transurethral resection;64826
Transurethral Resection of Prostate;64827
transvaginal echography;64828
Transverse directions;64829
transverse rectus abdominis musculocutaneous flap;64830
Transverse shear;64831
transvestism;64832
Trap distributions;64833
trapdoor;64834
Trapdoor functions;64835
trapping;64836
trastuzumab;64837
Trauma and Stressor Related Disorders;64838
Trauma Centers;64839
Trauma Severity Indices;64840
trauma surgeon;64841
trauma treatment;64842
Traumatic Brain Injuries;64843
traumatic brain injury;64844
traumatic intracerebral hemorrhage;64845
traumatology;64846
travel;64847
travel behavior;64848
Travel behaviors;64849
Travel demand;64850
Travel demands;64851
Travel documents;64852
Travel information;64853
Travel insurance;64854
Travel Medicine;64855
Travel time;64856
Travel time distributions;64857
travel time estimation;64858
Travel time information;64859
Travel time reliability;64860
Travel time savings;64861
Traveling robots;64862
Traveling salesman;64863
Traveling salesman problem;64864
Traveling salesperson problem;64865
Traveling time;64866
travelling habit;64867
Travelling pattern;64868
Travelling salesman;64869
Travelling salesman problem;64870
Traversal algorithms;64871
trawling;64872
trazodone;64873
treadmill exercise;64874
treadmill test;64875
Treatment;64876
Treatment conditions;64877
treatment contraindication;64878
treatment duration;64879
treatment failure;64880
Treatment group;64881
treatment indication;64882
treatment interruption;64883
Treatment methods;64884
Treatment modeling;64885
treatment outcome;64886
treatment planning;64887
Treatment planning systems;64888
Treatment plans;64889
Treatment prescription;64890
Treatment rate;64891
treatment refusal;64892
treatment resistant depression;64893
treatment resistant insomnia;64894
treatment response;64895
treatment response time;64896
treatment withdrawal;64897
tree;64898
Tree algorithms;64899
Tree based routing protocols;64900
Tree evaluations;64901
Tree network;64902
Tree parity machine;64903
tree shelter;64904
Tree structures;64905
Tree-based;64906
Tree-based networks;64907
Tree-based structures;64908
Trees;64909
Trees (mathematics);64910
trehalose;64911
Trematoda;64912
tremolite;64913
tremor;64914
trend analysis;64915
trend study;64916
trends;64917
treslin protein;64918
triacetin;64919
triacylglycerol;64920
triacylglycerol blood level;64921
Triage;64922
Trial and error;64923
trial and experimental studies transparency act;64924
trial of labor;64925
Trial-and-error method;64926
Triangulation;64927
triazine;64928
triazine derivative;64929
triazolam;64930
Triboelectric;64931
Triboelectricity;64932
Triboelectrification;64933
Tribological properties;64934
Tribological systems;64935
Tribology;64936
Triboluminescence;64937
tricare;64938
Trichechidae;64939
Trichinella;64940
trichinosis;64941
Trichostrongylus;64942
trichothiodystrophy;64943
Trichuris trichiura;64944
Trickle bed reactors;64945
triclosan;64946
TRICOT KNITTED FABRICS;64947
TRICOT KNITTING;64948
tricyclic antidepressant agent;64949
trigeminal nerve injury;64950
Trigeminal Neuralgia;64951
trigeminus neuralgia;64952
Tri-generation;64953
Trigger circuits;64954
Trigger efficiencies;64955
Triggered luminescence;64956
Triggering methods;64957
Triglycerides;64958
Trigonometric functions;64959
Triiodobenzoic Acids;64960
TRIM;64961
trimethoprim;64962
Trinidad and Tobago;64963
Trinity College;64964
trinucleotide repeat;64965
triosephosphate isomerase;64966
Trip matrix;64967
tripartite system;64968
triple blind procedure;64969
Triple Bottom Line;64970
Triple DES;64971
Triple helixes;64972
Triple modular redundant;64973
triple negative breast cancer;64974
triple vaccine;64975
Triplet electronic states;64976
Triplet energy transfer;64977
triplet pregnancy;64978
Triplet-triplet energy transfer (TET);64979
triptorelin;64980
Tris(8hydroxyquinolinato) aluminum (Alq3);64981
trisomy;64982
trisomy 13;64983
Trisomy 13 Syndrome;64984
trisomy 16;64985
trisomy 18;64986
Trisomy 18 Syndrome;64987
trisomy 21;64988
Tristate;64989
tri-state control;64990
tristearin;64991
Triticum;64992
Triticum aestivum;64993
Tritium;64994
Trivalent rare earth ions;64995
Trivial;64996
Trivial risks;64997
Trivial solutions;64998
Trivial symmetries;64999
trivium;65000
TRNG;65001
TRNGs;65002
Trojan detections;65003
Trojan horse;65004
Trojans;65005
Trolley cars;65006
Trolley Problem;65007
Tron;65008
trophic cascade;65009
trophic interaction;65010
trophoblast;65011
trophoblastic tumor;65012
tropic climate;65013
Tropical agricultural;65014
Tropical agriculture;65015
Tropical Climate;65016
Tropical disease;65017
Tropical engineering;65018
tropical environment;65019
Tropical infections;65020
tropical medicine;65021
tropical rain forest;65022
Tropical regions;65023
tropicamide;65024
Tropics;65025
tropomyosin;65026
troponin;65027
troponin C;65028
troponin I;65029
troponin T;65030
Troposphere;65031
Trouble;65032
Troubleshooting;65033
Troubleshooting techniques;65034
trout;65035
trovafloxacin;65036
Truck drivers;65037
Truck parking;65038
Truck trailers;65039
Truck transportation;65040
Trucking companies;65041
Trucking industry;65042
Trucks;65043
True identity;65044
True positive rates;65045
True potentials;65046
true presence;65047
True randoms;65048
Truncation Function;65049
Truncation systems;65050
trunk;65051
Truss bridges;65052
Trusses;65053
trust;65054
Trust Action;65055
Trust and controls;65056
Trust and reputation managements;65057
Trust and security;65058
Trust assessments;65059
Trust Belief;65060
Trust building;65061
Trust center;65062
Trust computations;65063
Trust computing;65064
Trust decision mechanisms;65065
Trust domains;65066
Trust establishment;65067
Trust evaluation;65068
Trust factor;65069
Trust in friends;65070
Trust in information;65071
Trust in IoT;65072
Trust in SNS;65073
Trust in technologies;65074
Trust index;65075
trust indexes;65076
Trust infrastructure;65077
Trust IoT;65078
Trust level;65079
Trust link;65080
Trust list;65081
Trust management;65082
Trust management mechanisms;65083
Trust management model;65084
Trust management systems;65085
Trust mechanism;65086
Trust model;65087
Trust modeling;65088
Trust networks;65089
Trust relationship;65090
Trust service;65091
Trust structures;65092
Trust systems;65093
Trust Third Party;65094
Trust values;65095
Trust-based access control;65096
Trust-based architecture;65097
Trust-based Secure Routing;65098
Trust-based security;65099
Trust-based systems;65100
Trust-commitment relationship;65101
Truste;65102
trusted;65103
Trusted access controls;65104
Trusted and assured;65105
Trusted applications;65106
Trusted authenticator (TA);65107
Trusted authorities;65108
Trusted centers;65109
Trusted clouds;65110
Trusted communications;65111
Trusted components;65112
Trusted computing;65113
Trusted Computing (TC);65114
Trusted computing base;65115
Trusted Computing Group (TCG);65116
Trusted computing platform;65117
Trusted computing technology;65118
trusted connection;65119
Trusted design;65120
Trusted device;65121
Trusted environment;65122
Trusted Execution;65123
Trusted execution environments;65124
Trusted hardwares;65125
Trusted information displays;65126
Trusted integrated circuits;65127
Trusted network;65128
Trusted network connections;65129
Trusted notary archive (TNA);65130
Trusted party;65131
Trusted platform module;65132
Trusted Platform Module (TPM);65133
Trusted platforms;65134
Trusted systems;65135
Trusted third parties;65136
Trusted third party (TTP);65137
Trusted update of authorization;65138
Trustees;65139
Trustfulness;65140
Trust-Hub;65141
Trusting beliefs;65142
Trustless;65143
Trustworthiness;65144
Trustworthiness evaluations;65145
Trustworthiness of doctors;65146
Trustworthy environments;65147
Trustworthy message exchange;65148
Trustworthy networks;65149
Trustworthy systems;65150
TrustZone;65151
Truth Disclosure;65152
Trypanosoma;65153
trypanosomiasis;65154
trypsin;65155
Tsallis distributions;65156
T-score;65157
tsunami;65158
Tsunamis;65159
Tsunzi;65160
T-tests;65161
Tuak;65162
tubal-encoder;65163
tube;65164
tube feeding;65165
tube obstruction;65166
tuberculosis;65167
tuberculosis control;65168
Tuberculosis, Multidrug-Resistant;65169
Tuberculosis, Pulmonary;65170
tuberculostatic agent;65171
Tubes (components);65172
Tubing;65173
tubular epithelial cells;65174
Tubular steel structures;65175
tularemia;65176
tumor;65177
tumor ablation;65178
tumor antigen;65179
tumor biopsy;65180
Tumor Burden;65181
tumor cell;65182
tumor cell culture;65183
tumor cell destruction;65184
tumor cell line;65185
Tumor Cells, Cultured;65186
tumor classification;65187
tumor gene;65188
tumor growth;65189
tumor immunity;65190
tumor invasion;65191
tumor localization;65192
tumor marker;65193
Tumor Markers, Biological;65194
tumor microenvironment;65195
tumor necrosis;65196
tumor necrosis factor;65197
tumor necrosis factor alpha;65198
tumor necrosis factor alpha receptor;65199
tumor necrosis factor inhibitor;65200
Tumor Necrosis Factor Inhibitors;65201
Tumor Necrosis Factor-alpha;65202
tumor protein;65203
tumor recurrence;65204
Tumor Stem Cells;65205
tumor suppressor gene;65206
Tumor Suppressor Protein p53;65207
Tumor suppressors;65208
tumor vascularization;65209
tumor virus;65210
Tumor Virus Infections;65211
tumor volume;65212
Tumor-host interaction;65213
Tumorigenic cells;65214
tumor-related gene;65215
Tumors;65216
Tumour ablation;65217
tumour-infiltrating lymphocyte;65218
Tumours;65219
tuna;65220
Tunable;65221
Tunable band structures;65222
Tunable emissions;65223
Tunable filters;65224
Tunable microwave devices;65225
Tunable wettabilities;65226
TUNEL assay;65227
Tungsten;65228
Tungsten inert gas welding;65229
Tuning;65230
Tuning of parameters;65231
Tuning ranges;65232
Tunisia;65233
Tunisian;65234
tunnel;65235
Tunnel diodes;65236
Tunnel FET;65237
Tunnel field effect transistors;65238
Tunnel junctions;65239
Tunnel magnetoresistance;65240
Tunnel structures;65241
tunneling;65242
Tunnelling magnetoresistance;65243
Tunnels;65244
Turbellaria;65245
Turbidity;65246
turbine;65247
Turbine components;65248
Turbine pumps;65249
Turbines;65250
Turbo codes;65251
turbo spin echo;65252
Turbofan engines;65253
Turbogenerators;65254
Turbomachine blades;65255
Turbomachinery;65256
Turbomachinery components;65257
Turbo-machinery design;65258
Turboprop aircraft;65259
Turboprop engines;65260
Turbulence;65261
Turbulent boundary layers;65262
Turbulent channel flows;65263
Turbulent environments;65264
Turbulent flow;65265
turbulent kinetic energy;65266
Turdus merula;65267
Turing machines;65268
Turing reductions;65269
Turing tests;65270
Turk (people);65271
Turkey;65272
turkey (bird);65273
Turkey (republic);65274
Turkishs;65275
turmeric;65276
Turn offs;65277
Turnaround time;65278
Turner syndrome;65279
Turning;65280
Turning points;65281
turnover;65282
turnover rate;65283
turnover time;65284
Turnpoint;65285
turpentine;65286
turtle;65287
Turtles;65288
tutorial;65289
Tutorials;65290
TV sets;65291
Tv white spaces;65292
TVPR;65293
TVRA (Threat Vulnerability Risk Analysis);65294
Tweak;65295
Twelfth five years;65296
Twentieth century;65297
twenty first century;65298
twin pregnancy;65299
Twin Studies;65300
Twin Studies as Topic;65301
Twine;65302
Twinning, Monozygotic;65303
twins;65304
Twins, Dizygotic;65305
Twins, Monozygotic;65306
Twist-couplings;65307
Twisted BDD;65308
Twitter;65309
Two Approaches;65310
Two armed bandit;65311
two circles;65312
Two dimensional;65313
Two Dimensional (2 D);65314
Two dimensional finite element method;65315
Two dimensional heat transfer model;65316
Two dimensional model;65317
Two dimensional modulations;65318
Two dimensions (2D);65319
Two electron orbitals;65320
Two factor authentication;65321
Two parameter;65322
Two phase;65323
Two phase anaerobic digestion;65324
Two phase ejectors;65325
Two phase flow;65326
Two photon;65327
Two photon absorption;65328
Two photon microscopy;65329
Two photon processes;65330
Two photon state;65331
Two stage;65332
Two stages;65333
Two term control systems;65334
two trial strategy;65335
Two wavelength excitation;65336
Two way communications;65337
Two way protocols;65338
Two ways;65339
Two wheelers;65340
Two-color pyrometry;65341
Two-component molecular crystals;65342
Two-course sequence;65343
Two-dimension;65344
Two-dimensional arrays;65345
TWO-DIMENSIONAL EJECTORS;65346
Two-dimensional flow;65347
Two-dimensional gel electrophoresis;65348
two-dimensional imaging;65349
Two-dimensional infrared (2D IR);65350
Two-dimensional lattices;65351
Two-dimensional logistic map;65352
Two-dimensional materials;65353
Two-dimensional patterns;65354
Two-dimensional subspaces;65355
Two-directional;65356
Two-echelon supply chain;65357
Two-factor;65358
Two-factor protection;65359
Two-factor security;65360
Twofish;65361
Two-graphs;65362
Two-hop relay networks;65363
Two-layer;65364
Two-materials;65365
Two-message oblivious transfer;65366
Two-mode Gaussian state;65367
Two-mode squeezed vacuum state;65368
Two-party computation;65369
Two-party protocols;65370
two-party signing;65371
two-phase flows;65372
Two-photon fluorescence microscopy;65373
Two-photon interference;65374
Two-player games;65375
Two-point;65376
Two-state;65377
Two-step cluster analysis;65378
Two-tier networks;65379
Two-tiered sensor networks;65380
Two-tiered wireless sensor networks;65381
tympanometry;65382
Type 2 diabetes mellitus;65383
Type B (U);65384
Type classifications;65385
Type II;65386
type II site specific deoxyribonuclease;65387
Type information;65388
type IV collagen alpha3 chain;65389
type of blockchains;65390
Type of services;65391
Type of technology;65392
Type systems;65393
Type-2 diabetes;65394
Type-2 fuzzy logic;65395
Types of attacks;65396
Typhimurium;65397
typhoid fever;65398
typhoid vaccine;65399
Typical application;65400
typicality;65401
typology;65402
tyrosine;65403
tyrosine 3 monooxygenase;65404
tyrosyltyrosine;65405
U healths;65406
U. S. ARMY AVIATION SYSTEMS COMMAND;65407
U. S. REGULATION OF SPACE TRANSPORTATION;65408
U.S. Congress;65409
U.S. Department of Energy;65410
U.S. Department of Transportation;65411
U.S. Energy Policy Debate;65412
U.S. Industrial Competitiveness;65413
U.S. Machine Tool Industry;65414
U.S. Managerial Inefficiency;65415
U.S. National Energy Strategy;65416
U.S. Nuclear Regulatory Commission;65417
U.S. Trade policies;65418
U.S. Worker Apathy;65419
U.S.A;65420
UACI;65421
UAE;65422
UASNs;65423
UAV designs;65424
Uav networks;65425
UAV systems;65426
Uber;65427
Ubertooth;65428
UBIAD1 gene;65429
Ubicomp;65430
ubidecarenone;65431
UbiDMR;65432
ubiquitin;65433
Ubiquitin ligases;65434
ubiquitin protein ligase;65435
ubiquitination;65436
Ubiquitin-Protein Ligase Complexes;65437
Ubiquitous;65438
Ubiquitous access;65439
Ubiquitous and pervasive computing;65440
Ubiquitous application;65441
Ubiquitous communication;65442
Ubiquitous computing;65443
Ubiquitous computing environment;65444
Ubiquitous Computing Environment (UCE);65445
Ubiquitous computing technology;65446
Ubiquitous data access;65447
Ubiquitous devices;65448
Ubiquitous environments;65449
Ubiquitous games;65450
Ubiquitous health care;65451
Ubiquitous health monitoring;65452
Ubiquitous healthcare system;65453
Ubiquitous healthcare systems;65454
Ubiquitous healths;65455
Ubiquitous information;65456
Ubiquitous learning;65457
Ubiquitous manufacturing;65458
Ubiquitous manufacturing system design;65459
Ubiquitous middleware;65460
Ubiquitous Mobile Network;65461
Ubiquitous multimedia;65462
Ubiquitous network societies;65463
Ubiquitous networking;65464
Ubiquitous networks;65465
Ubiquitous revolution;65466
Ubiquitous robots;65467
Ubiquitous Security;65468
Ubiquitous sensing;65469
Ubiquitous Sensor Network (USN);65470
Ubiquitous sensor networks;65471
Ubiquitous Service;65472
Ubiquitous society;65473
Ubiquitous surveillances;65474
Ubiquitous systems;65475
Ubiquitous technology;65476
Ubiquity;65477
UC security;65478
UCH;65479
UCI machine learning repository;65480
UCLA;65481
UC-secure;65482
udder;65483
UDP;65484
UDP protocol;65485
Udp protocols;65486
UEL;65487
Uganda;65488
u-Healthcare;65489
UHF;65490
UHF band;65491
UHF devices;65492
UHF RFID;65493
UHF tags;65494
UICC;65495
UK;65496
UK construction;65497
UK construction industry;65498
Uk continental shelves;65499
Ukraine;65500
ulcer;65501
ulcerative colitis;65502
ulcus molle;65503
ULK1 protein, human;65504
ulnar artery;65505
ulnar nerve;65506
ULT;65507
Ultimate tensile strength;65508
Ultra High Frequency (UHF);65509
Ultra lightweights;65510
ultra low dose;65511
Ultra low energy;65512
Ultra low frequencies;65513
Ultra low power;65514
Ultra low power dissipations;65515
Ultra low-power circuits;65516
ultra performance liquid chromatography;65517
UltraBattery;65518
ultracision;65519
ultracompact;65520
Ultra-fast;65521
Ultrafast lasers;65522
ultrafast volume imaging;65523
Ultra-fine grain size;65524
Ultra-high;65525
Ultra-high frequency;65526
Ultrahigh-energy cosmic rays;65527
Ultrahigh-frequency rfid (UHF);65528
Ultra-light;65529
Ultra-lightweight;65530
Ultra-lightweight protocols;65531
Ultra-lightweight securities;65532
Ultra-low power;65533
Ultra-low power consumption;65534
Ultra-low power systems;65535
Ultralow voltage operational amplifier;65536
Ultra-low-power electronics;65537
Ultra-low-voltage;65538
Ultraprecision machining;65539
Ultrashort pulses;65540
Ultrasonic additive manufacturing;65541
Ultrasonic applications;65542
Ultrasonic beams;65543
Ultrasonic devices;65544
Ultrasonic elliptical vibration;65545
Ultrasonic equipment;65546
Ultrasonic imaging;65547
Ultrasonic machining;65548
Ultrasonic motors;65549
Ultrasonic NDE;65550
Ultrasonic spray pyrolysis;65551
Ultrasonic testing;65552
Ultrasonic Therapy;65553
Ultrasonic transducers;65554
Ultrasonic vibration;65555
Ultrasonic welding;65556
Ultra-sonication;65557
Ultrasonics;65558
Ultrasonography;65559
Ultrasonography, Prenatal;65560
ultrasound;65561
Ultrasound energy;65562
ultrasound scanner;65563
Ultrasound technology;65564
ultrasound therapy;65565
Ultrasound transducers;65566
Ultrasound treatments;65567
ultrastructure;65568
Ultra-thin;65569
Ultraviolet;65570
ultraviolet A radiation;65571
ultraviolet B radiation;65572
Ultra-violet light;65573
Ultraviolet light curing systems;65574
ultraviolet phototherapy;65575
ultraviolet radiation;65576
ULTRAVIOLET RADIATION - Applications;65577
Ultraviolet Rays;65578
ultraviolet spectrophotometry;65579
ultraviolet visible spectrophotometry;65580
ultraviolet visible spectroscopy;65581
Ultra-wideband (UWB);65582
Ultra-wideband communications;65583
UMBC cyber defence lab;65584
umbilical cord;65585
umbilical cord blood;65586
umbilical cord blood cell;65587
umbilical cord blood cell bank;65588
umbilical cord cell line;65589
umbilical cord clamp;65590
umbilical cord lining membrane;65591
umbilical vein;65592
umbilical vein endothelial cell;65593
Umbrella process;65594
UML;65595
UML stereotypes;65596
UML/MARTE;65597
UMTS;65598
U-museum;65599
UMVF;65600
Umwelt;65601
Un;65602
Un traceabilitys;65603
Unambiguous language;65604
Unani medicine;65605
Unascertained measure;65606
Unattended sensors;65607
Unattended wireless sensor networks;65608
Unauthorized access;65609
Unauthorized connections;65610
Unauthorized disclosures;65611
Unauthorized modification;65612
Unauthorized users;65613
Unbalanced grid voltages;65614
Unbalanced voltages;65615
unbounded;65616
Unbundled Smart Meter (USM);65617
Unburned carbons;65618
Uncertain data streams;65619
Uncertain datas;65620
uncertain datasets;65621
Uncertain factors;65622
Uncertain parameters;65623
Uncertain reasoning;65624
Uncertain time delay;65625
uncertainty;65626
Uncertainty analysis;65627
Uncertainty and complexity;65628
Uncertainty characterization;65629
Uncertainty principles;65630
Uncertainty relation;65631
uncertainty role;65632
Uncertainty variables;65633
unclassified drug;65634
uncle;65635
Unclonability;65636
Uncompensated Care;65637
unconditional cash transfer experiment;65638
Unconditional security;65639
Unconditional stability;65640
Unconditionally secure;65641
Unconscious (Psychology);65642
unconsciousness;65643
Unconventional approaches;65644
Unconventional gas;65645
Unconventional hydrocarbons;65646
Unconventional oil and gas;65647
unconventional oil and gas data;65648
Uncorrectable bit error rates;65649
uncorrected distance visual acuity;65650
uncoupling protein 1;65651
undeniable property;65652
Undeniable signature scheme;65653
Under water;65654
Undergraduate;65655
Undergraduate chemistry;65656
Undergraduate classes;65657
Undergraduate computer science course;65658
Undergraduate computer security education;65659
Undergraduate Courses;65660
Undergraduate CS curriculum;65661
Undergraduate curricula;65662
Undergraduate Curriculum;65663
Undergraduate degrees;65664
Undergraduate education;65665
Undergraduate education program;65666
Undergraduate Electrical Engineering;65667
Undergraduate engineering;65668
Undergraduate engineering course;65669
Undergraduate engineering educations;65670
Undergraduate engineering programs;65671
Undergraduate engineering students;65672
Undergraduate engineers;65673
Undergraduate institutions;65674
Undergraduate mechanical engineering curriculum;65675
Undergraduate medical education;65676
Undergraduate program;65677
undergraduate programme;65678
Undergraduate programmes;65679
Undergraduate research;65680
Undergraduate research programs;65681
Undergraduate software engineering;65682
undergraduate student;65683
Undergraduate students;65684
Undergraduate teaching;65685
Undergraduate women;65686
Undergraduates;65687
Undergraduation;65688
Underground cables;65689
underground construction;65690
Underground environment;65691
Underground equipment;65692
Underground gas storage;65693
Underground operations;65694
Underground research laboratories;65695
Underground reservoirs;65696
underground storage;65697
Underground water;65698
Underlying components;65699
Underlying distribution;65700
Underlying dynamics;65701
Underlying factors;65702
Underlying graphs;65703
Underlying networks;65704
Underlying principles;65705
Underlying systems;65706
Underpinnings;65707
Underplanting;65708
Underrepresented groups;65709
Underrepresented minorities;65710
Understandability;65711
understanding;65712
UNDERSTANDING AND APPLICATION OF FUNDAMENTAL PRINCIPLES;65713
Understanding users;65714
Underwater acoustic channels;65715
Underwater acoustic communications;65716
Underwater acoustic networks;65717
Underwater acoustic sensor networks;65718
Underwater acoustics;65719
Underwater channels;65720
Underwater environments;65721
Underwater gliders;65722
Underwater networks;65723
Underwater sensor networks;65724
Underwater sensors;65725
Underwater soils;65726
Under-water sound source;65727
Underwater structures;65728
Underwater surveillance;65729
Underwater wireless sensor networks;65730
underweight;65731
Undetectability;65732
Undetectable attacks;65733
undocumented immigrant;65734
Undocumented immigrants;65735
Undocumented migrations;65736
unemployment;65737
unemployment benefit;65738
Unequal error protections;65739
Unequal size clustering;65740
Unethical behavior;65741
Unethical behaviour;65742
Unexpanded shares;65743
Unexpected incidents;65744
unfailing secure data aggregation protocol;65745
Unfair ratings;65746
Unfairness;65747
UNFCCC;65748
unfolded protein response;65749
Unforgeability;65750
Unforgebility;65751
Unfpa;65752
unhappiness;65753
unhealthy diet;65754
Unicast;65755
Unicast communication;65756
Unicast transmissions;65757
Unicity distance;65758
Unicodes;65759
Unified access;65760
Unified approach;65761
Unified architecture;65762
Unified constructions;65763
Unified datapath;65764
Unified framework;65765
Unified Huntington Disease Rating Scale;65766
Unified Medical Language System;65767
Unified Modeling;65768
Unified Modeling Language;65769
Unified modeling language (UML);65770
Unified modelling language;65771
Unified Parkinson Disease Rating Scale;65772
unified policy format;65773
Unified theories;65774
Unified theory of acceptance and use of technology;65775
Unified Theory of Acceptance and Use of Technology (UTAUT);65776
Unified threat managements;65777
uniform;65778
Uniform access control models;65779
Uniform Anatomical Gift Act;65780
Uniform circular arrays;65781
Uniform distribution;65782
Uniform elongation;65783
uniform health carrier external review model act;65784
Uniform sampling;65785
Uniformity;65786
Uniformly distributed;65787
Unilamellar Liposomes;65788
Unimolecular dissociation;65789
unindexed drug;65790
unindexed sequence;65791
Unintended behavior;65792
Unintended consequences;65793
unintended effects;65794
Uninterrupted operations;65795
Uninterruptible power systems;65796
uniparental disomy;65797
Unique features;65798
Unique identifications;65799
Unique identifiers;65800
unique identity;65801
Unique patient identifiers;65802
Unique signature discoveries;65803
Uniqueness;65804
uniqueness improvement;65805
UniSQL;65806
Unit gain band width;65807
Unit level testing;65808
Unit operation;65809
Unitary group;65810
United airlines;65811
United Airlines (CO);65812
United Arab Emirates;65813
United Kingdom;65814
united MTM (UMTM);65815
United Nation;65816
United Nations;65817
United Nations Conference on Environment and Development;65818
United Nations Convention on Biological Diversity;65819
United nations development programs;65820
United Nations Food and Agricultural Organization;65821
United Nations Framework Convention on Climate Change;65822
United Network for Organ Sharing;65823
United States;65824
United States Agency for Healthcare Research and Quality;65825
United States Air Force;65826
United States Centers for Medicare and Medicaid Services;65827
United States Coast Guard;65828
United States Department of Agriculture;65829
United states department of energies;65830
United states department of justices;65831
United States Department of Veterans Affairs;65832
United States Dept. of Health and Human Services;65833
United States Environmental Protection Agency;65834
United States Federal Trade Commission;65835
United States Food and Drug Administration;65836
United States Government Agencies;65837
United states military academies;65838
United States National Aeronautics and Space Administration;65839
United states nuclear regulatory commissions;65840
United States Occupational Safety and Health Administration;65841
United States of America;65842
United States Office of Research Integrity;65843
United States Public Health Service;65844
United States Social Security Administration;65845
Units of measurement;65846
Unity power factor;65847
Univariate;65848
univariate analysis;65849
Univariate distributions;65850
Universal Access;65851
Universal accessibility;65852
Universal application;65853
Universal card;65854
Universal composability;65855
Universal control;65856
Universal Coverage;65857
Universal data model;65858
Universal Declaration of Human Rights;65859
Universal description , discovery and integrations;65860
Universal Description, Discovery and Integration (UDDI);65861
Universal Design;65862
Universal hashing;65863
Universal Health Care;65864
universal health coverage;65865
Universal Health Insurance;65866
universal hosts;65867
Universal mobile telecommunications systems;65868
Universal product codes;65869
Universal serial bus;65870
Universal serial bus (USB);65871
Universal software radio peripherals (USRP);65872
Universal test;65873
Universality;65874
Universaliza??o da sa?de;65875
Universalization of health;65876
Universally composable;65877
Universally Composable Security;65878
Universities;65879
Universities and colleges;65880
University;65881
University admissions;65882
University campus;65883
University course;65884
University curricula;65885
University degree;65886
University education;65887
university entrance exam;65888
University graduates;65889
university hospital;65890
University levels;65891
University network;65892
University of applied science;65893
University of British Columbia;65894
University of California;65895
University of California , Berkeley;65896
University of California Hospital (San Francisco);65897
University of California, Berkeley;65898
University of California, Los Angeles;65899
University of Cambridge;65900
University of Cape Town;65901
University of Chicago;65902
University of Cincinnati;65903
University of Connecticut;65904
University of Edinburgh;65905
University of Florida;65906
University of Hartford;65907
University of Illinois;65908
University of Kansas;65909
University of Louisville;65910
University of Maryland;65911
University of massachusetts amherst;65912
University of Michigan;65913
University of Nottingham;65914
University of Oxford;65915
University of Pennsylvania;65916
University of Pittsburgh Consortium Ethics Program;65917
