ID_KA;ID_KU;ACRONYM;NAME;DATE;LOCATION;DEADLINE (unused);;CONGRESS_ID;DEADLINE
107;1044;KR 2021;18th International Conference on Principles of Knowledge Representation and Reasoning;Nov 6, 2021 - Nov 12, 2021;Hanoi, Vietnam;Mar 31, 2021 (Mar 24, 2021);31/03/2021;1629;2021-03-31
107;1044;ICBELLP - Eurasia Research 2021;2021 – XVIIIth International Conference on Business, Economics, Law, Language & Psychology (ICBELLP), 13-14 October, Lisbon;Oct 13, 2021 - Oct 14, 2021;Universidade Autónoma de Lisboa (UAL), L;Oct 12, 2021;12/10/2021;1630;2021-10-12
107;1044;SE4ICPS 2021;The 1st IEEE International Workshop on Software Engineering for Industrial Cyber-Physical Systems;Jul 12, 2021 - Jul 16, 2021;Virtual;Apr 21, 2021;21/04/2021;1631;2021-04-21
107;1044;XVIth ICBELLP Rome 2021;2021 – XVIth International Conference on Business, Economics, Law, Language & Psychology (ICBELLP), 08-09 September, Rome;Sep 8, 2021 - Sep 9, 2021;University of Washington – Rome Center (;Sep 7, 2021;7/09/2021;1632;2021-09-07
107;1044;CPSIOT 2021;2021International Conference on Cyber Physical Systems and IoT(CPSIOT 2021);Nov 19, 2021 - Nov 21, 2021;Hangzhou, China;Sep 30, 2021;30/09/2021;1633;2021-09-30
107;1044;CRITIS 2021;The 16th International Conference on Critical Information Infrastructures Security;Sep 27, 2021 - Sep 29, 2021;EPFL SwissTech, Lausanne, Switzerland;May 14, 2021;14/05/2021;1634;2021-05-14
107;1044;IEEE CSR 2021;2021 IEEE International Conference on Cyber Security and Resilience;Jul 26, 2021 - Jul 28, 2021;Virtual;Mar 15, 2021;15/03/2021;1635;2021-03-15
107;1044;CYBER 2021;The Sixth International Conference on Cyber-Technologies and Cyber-Systems;Oct 3, 2021 - Oct 7, 2021;Barcelona, Spain;Jul 5, 2021;5/07/2021;1636;2021-07-05
107;1044;COVELECT 2021;CfP: Elections in a Democratic Rule of Law State During a Pandemic Sanitary Regime as a Challenge for Public Policy;N/A;N/A;Jul 15, 2021;15/07/2021;1637;2021-07-15
107;1044;CSW 2021;2021 International Workshop on Cyber Security (CSW 2021);Aug 13, 2021 - Aug 15, 2021;Stockholm, Sweden;Jun 30, 2021;30/06/2021;1638;2021-06-30
107;1044;OGEL Flaring 2021;OGEL Call for papers: Special Issue on Law and Policy for Gas Flaring in a Low-carbon Economy;Oct 1, 2020 - Apr 30, 2021;Online;Apr 30, 2021 (Mar 31, 2021);30/04/2021;1639;2021-04-30
107;1044;CIMSS 2021;International Workshop on Critical Infrastructure and Manufacturing System Security;Jun 21, 2021 - Jun 24, 2021;Kamakura, Japan;Mar 20, 2021;20/03/2021;1640;2021-03-20
107;1044;OGEL CircularEconomy 2021;OGEL Call for Papers Special Issue on Circular Economy and the Energy Transition;Oct 1, 2020 - May 31, 2021;Online;May 31, 2021 (Apr 30, 2021);31/05/2021;1641;2021-05-31
107;1044;SciSec 2021;3rd International Conference on Science of Cyber Security;Aug 13, 2021 - Aug 15, 2021;Shanghai, China;May 1, 2021;1/05/2021;1642;2021-05-01
107;1044;CODES + ISSS 2021;International Conference on Hardware/Software Codesign and System Synthesis;Oct 10, 2021 - Oct 15, 2021;virtual?;Apr 9, 2021 (Apr 2, 2021);9/04/2021;1643;2021-04-09
107;1044;CPS-ANNSIM 2021;CPS Track in the ANNSIM Conference;Jul 19, 2021 - Jul 22, 2021;GEORGE MASON UNIVERSITY, FAIRFAX, VIRGIN;Mar 1, 2021;1/03/2021;1644;2021-03-01
107;1044;IJASA 2021;The International Journal of Ambient Systems and applications;N/A;N/A;Feb 20, 2021;20/02/2021;1645;2021-02-20
107;1044;ICC-CCNCPS 2021;IEEE ICC'2021 workshop on Communication, Computing, and Networking in Cyber Physical Systems;Jun 14, 2021 - Jun 18, 2021;Montreal, Canada;Feb 19, 2021;19/02/2021;1646;2021-02-19
107;1044;ISDFS 2021;9th International Symposium on Digital Forensics and Security;Jun 28, 2021 - Jun 29, 2021;Elazig, Turkey and Online;Apr 2, 2021;2/04/2021;1647;2021-04-02
107;1044;ANNSIM 2021;2021 Annual Modeling and Simulation Conference;Jul 19, 2021 - Jul 22, 2021;Fairfax, Virginia;Mar 1, 2021;1/03/2021;1648;2021-03-01
107;1044;IEEESSIT21CW 2021;IEEE SSIT 3rd Conference on Norbert Wiener in the 21st Century;Jul 22, 2021 - Jul 25, 2021;Chennai, India;Mar 1, 2021;1/03/2021;1649;2021-03-01
107;1044;SEMANTiCS 2021;SEMANTiCS 2021 : 17th International Conference on Semantic Systems - LegalTech Track;Sep 6, 2021 - Sep 9, 2021;Amsterdam;Mar 29, 2021 (Mar 22, 2021);29/03/2021;1650;2021-03-29
107;1044;JSys Mar 2021;Journal for Systems Research - March 2021;N/A;N/A;Mar 1, 2021;1/03/2021;1651;2021-03-01
107;1044;ICIMP 2021;The Sixteenth International Conference on Internet Monitoring and Protection;May 30, 2021 - Jun 3, 2021;Valencia, Spain;Mar 2, 2021;2/03/2021;1652;2021-03-02
107;1044;HLPaICL 2021;HEGEL’S LEGAL PHILOSOPHY AND INTERNATIONAL CONSTITUTIONAL LAW;N/A;N/A;Feb 28, 2021;28/02/2021;1653;2021-02-28
107;1044;ICHST--Ei Compendex, Scopus 2021;2021 3rd International Conference on Hardware Security and Trust (ICHST 2021)--Ei Compendex, Scopus;Jul 9, 2021 - Jul 11, 2021;Nanjing, China;Feb 20, 2021;20/02/2021;1654;2021-02-20
107;1044;IEEE IDS 2021;The 6th IEEE International Conference on Intelligent Data and Security;May 15, 2021 - May 17, 2021;New York, USA;Feb 15, 2021;15/02/2021;1655;2021-02-15
107;1044;CPHS21;CFP: The First International Workshop on Cyber-Physical-Human System Design and Implementation;May 18, 2021 - May 18, 2021;Virtual;Feb 21, 2021;21/02/2021;1656;2021-02-21
107;1044;CMET Volume 8 2021;Call for Papers for RMLNLU Journal on Communication, Media, Entertainment & Technology Law [Volume 8]: Submit by 16th February, 2021;N/A;N/A;Feb 16, 2021;16/02/2021;1657;2021-02-16
107;1044;IJSPTM 2021;International Journal of Security, Privacy and Trust Management;N/A;N/A;Feb 20, 2021;20/02/2021;1658;2021-02-20
107;1044;ARRC 2021;Asia Risk & Resilience Conference;Aug 18, 2021 - Aug 19, 2021;Hybrid (Singapore & Online);Feb 8, 2021;8/02/2021;1659;2021-02-08
107;1044;ECBS 2021;7th Conference on the Engineering of Computer Based Systems;May 26, 2021 - May 27, 2021;Novi Sad, Serbia;Feb 1, 2021;1/02/2021;1660;2021-02-01
107;1044;JANT 2021;International Journal of Antennas;N/A;N/A;Feb 20, 2021;20/02/2021;1661;2021-02-20
107;1044;IoTDI 2021;ACM/IEEE IoTDI 2021: Call for Posters/Demos;May 18, 2021 - May 21, 2021;Nashville, Tennessee, USA;Jan 26, 2021;26/01/2021;1662;2021-01-26
107;1044;ICCCE Springer 2021;4th Edition of International Conference on Communications and Cyber Physical Engineering;Apr 9, 2021 - Apr 10, 2021;Pune;Jan 30, 2021;30/01/2021;1663;2021-01-30
107;1044;IoTDI 2021;ACM/IEEE IoTDI 2021: Call for Posters/Demos;May 18, 2021 - May 21, 2021;Nashville, Tennessee, USA;Jan 26, 2021;26/01/2021;1664;2021-01-26
107;1044;IoTDI 2021;ACM/IEEE IoTDI 2021: Call for Posters/Demos;May 18, 2021 - May 21, 2021;Nashville, Tennessee, USA;Jan 26, 2021;26/01/2021;1665;2021-01-26
107;1044;Polizeiinformatik 2021;The sixth conference for lecturers and researchers in computer science and information technology in law enforcement;Apr 20, 2021 - Apr 20, 2021;Virtual;Dec 13, 2020;13/12/2020;1666;2020-12-13
107;1044;ET 2021;ENERGY TRANSITIONS 2021;Mar 11, 2021 - Mar 12, 2021;Joensuu, Finland;Nov 30, 2020;30/11/2020;1667;2020-11-30
107;1044;Transgender India 2021;Transgender India: Understanding Hijras and Sadhins through the Social Sciences, Arts, and Humanities;Oct 1, 2020 - Oct 1, 2020;Publication;Oct 1, 2020;1/10/2020;1668;2020-10-01
107;1044;TDM AfCFTA 2021;TDM Call for Papers: The African Continental Free Trade Agreement (AfCFTA);N/A;N/A;Oct 30, 2020 (Jun 30, 2020);30/10/2020;1669;2020-10-30
107;1044;HUMANRIGHTS 2021;Human Rights: An Inclusive Interdisciplinary Conference;Apr 18, 2021 - Apr 19, 2021;Vienna, Austria;Sep 25, 2020;25/09/2020;1670;2020-09-25
107;1044;PRISON 2021;Experiencing Prison: 7th Global Interdisciplinary Conference;Mar 14, 2021 - Mar 15, 2021;Lisbon, Portugal;Sep 4, 2020;4/09/2020;1671;2020-09-04
107;1044;SUSTAIN 2021;Sustainability in the Time of Covid-19: A Global Interdisciplinary Conference;Apr 18, 2021 - Apr 19, 2021;Vienna, Austria;Sep 25, 2020;25/09/2020;1672;2020-09-25
107;1044;WHISTLEBLOWING 2021;Whistleblowing: An Inclusive Interdisciplinary Conference;Mar 14, 2021 - Mar 15, 2021;Lisbon, Portugal;Sep 4, 2020;4/09/2020;1673;2020-09-04
107;1045;ADRW 2021;«Archives during rebellions and wars». From the age of Napoleon to the cyber war era;May 19, 2021 - May 21, 2021;Milan;Sep 30, 2029;30/09/2029;1674;2029-09-30
107;1045;ICDM 2021;21st IEEE International Conference on Data Mining;Dec 7, 2021 - Dec 10, 2021;Auckland, New Zealand;Jun 11, 2021;11/06/2021;1675;2021-06-11
107;1045;KR 2021;18th International Conference on Principles of Knowledge Representation and Reasoning;Nov 6, 2021 - Nov 12, 2021;Hanoi, Vietnam;Mar 31, 2021 (Mar 24, 2021);31/03/2021;1676;2021-03-31
107;1045;FATES 2021;3rd Workshop on Fairness, Accountability, Transparency, Ethics and Society on the Web;Apr 19, 2021 - Apr 23, 2021;Ljubljana, Slovenia;Jan 25, 2021;25/01/2021;1677;2021-01-25
107;1045;SE4ICPS 2021;The 1st IEEE International Workshop on Software Engineering for Industrial Cyber-Physical Systems;Jul 12, 2021 - Jul 16, 2021;Virtual;Apr 21, 2021;21/04/2021;1678;2021-04-21
107;1045;CPSIOT 2021;2021International Conference on Cyber Physical Systems and IoT(CPSIOT 2021);Nov 19, 2021 - Nov 21, 2021;Hangzhou, China;Sep 30, 2021;30/09/2021;1679;2021-09-30
107;1045;Engineering Ethics 2021;Special Issue on: Engineering Ethics: Bridging the Theory-Practice Gap;N/A;N/A;Dec 1, 2020;1/12/2020;1680;2020-12-01
107;1045;CRITIS 2021;The 16th International Conference on Critical Information Infrastructures Security;Sep 27, 2021 - Sep 29, 2021;EPFL SwissTech, Lausanne, Switzerland;May 14, 2021;14/05/2021;1681;2021-05-14
107;1045;IEEE CSR 2021;2021 IEEE International Conference on Cyber Security and Resilience;Jul 26, 2021 - Jul 28, 2021;Virtual;Mar 15, 2021;15/03/2021;1682;2021-03-15
107;1045;CYBER 2021;The Sixth International Conference on Cyber-Technologies and Cyber-Systems;Oct 3, 2021 - Oct 7, 2021;Barcelona, Spain;Jul 5, 2021;5/07/2021;1683;2021-07-05
107;1045;ACERP 2021;The 11th Asian Conference on Ethics, Religion & Philosophy;Mar 28, 2021 - Mar 31, 2021;Tokyo, Japan;Jan 15, 2021;15/01/2021;1684;2021-01-15
107;1045;CSW 2021;2021 International Workshop on Cyber Security (CSW 2021);Aug 13, 2021 - Aug 15, 2021;Stockholm, Sweden;Jun 30, 2021;30/06/2021;1685;2021-06-30
107;1045;CIMSS 2021;International Workshop on Critical Infrastructure and Manufacturing System Security;Jun 21, 2021 - Jun 24, 2021;Kamakura, Japan;Mar 20, 2021;20/03/2021;1686;2021-03-20
107;1045;SciSec 2021;3rd International Conference on Science of Cyber Security;Aug 13, 2021 - Aug 15, 2021;Shanghai, China;May 1, 2021;1/05/2021;1687;2021-05-01
107;1045;CODES + ISSS 2021;International Conference on Hardware/Software Codesign and System Synthesis;Oct 10, 2021 - Oct 15, 2021;virtual?;Apr 9, 2021 (Apr 2, 2021);9/04/2021;1688;2021-04-09
107;1045;LesserEthics 2021;Lesser Ethics: Retrieving the Good Life in the Franciscan Tradition;Jun 24, 2021 - Jun 25, 2021;Zoom;Mar 1, 2021;1/03/2021;1689;2021-03-01
107;1045;Romantic Ethics 2022;Romantic Ethics and the ‘Woke’ Romantics (Edited Volume, Anglistik und Englischunterricht);N/A;N/A;Nov 20, 2020;20/11/2020;1690;2020-11-20
107;1045;CPS-ANNSIM 2021;CPS Track in the ANNSIM Conference;Jul 19, 2021 - Jul 22, 2021;GEORGE MASON UNIVERSITY, FAIRFAX, VIRGIN;Mar 1, 2021;1/03/2021;1691;2021-03-01
107;1045;IJASA 2021;The International Journal of Ambient Systems and applications;N/A;N/A;Feb 20, 2021;20/02/2021;1692;2021-02-20
107;1045;ICC-CCNCPS 2021;IEEE ICC'2021 workshop on Communication, Computing, and Networking in Cyber Physical Systems;Jun 14, 2021 - Jun 18, 2021;Montreal, Canada;Feb 19, 2021;19/02/2021;1693;2021-02-19
107;1045;IJEL 2021;Inamori International Thesis Prize in Military Ethics;N/A;Case Western Reserve University;Feb 15, 2021;15/02/2021;1694;2021-02-15
107;1045;ISDFS 2021;9th International Symposium on Digital Forensics and Security;Jun 28, 2021 - Jun 29, 2021;Elazig, Turkey and Online;Apr 2, 2021;2/04/2021;1695;2021-04-02
107;1045;IEEESSIT21CW 2021;IEEE SSIT 3rd Conference on Norbert Wiener in the 21st Century;Jul 22, 2021 - Jul 25, 2021;Chennai, India;Mar 1, 2021;1/03/2021;1696;2021-03-01
107;1045;ANNSIM 2021;2021 Annual Modeling and Simulation Conference;Jul 19, 2021 - Jul 22, 2021;Fairfax, Virginia;Mar 1, 2021;1/03/2021;1697;2021-03-01
107;1045;IJEL 2021;Ethical Leadership + Justice;Dec 4, 2020 - Mar 15, 2021;Case Western Reserve University;Mar 15, 2021;15/03/2021;1698;2021-03-15
107;1045;SEthics 2021;Ethics in Software Engineering Research and Practice;Jun 4, 2021 - Jun 4, 2021;Virtual;Jan 19, 2021;19/01/2021;1699;2021-01-19
107;1045;EPTvS 2021;CFP: Ethics and Politics of TV Series;N/A;N/A;Jan 31, 2021;31/01/2021;1700;2021-01-31
107;1045;JSys Mar 2021;Journal for Systems Research - March 2021;N/A;N/A;Mar 1, 2021;1/03/2021;1701;2021-03-01
107;1045;ICIMP 2021;The Sixteenth International Conference on Internet Monitoring and Protection;May 30, 2021 - Jun 3, 2021;Valencia, Spain;Mar 2, 2021;2/03/2021;1702;2021-03-02
107;1045;ICHST--Ei Compendex, Scopus 2021;2021 3rd International Conference on Hardware Security and Trust (ICHST 2021)--Ei Compendex, Scopus;Jul 9, 2021 - Jul 11, 2021;Nanjing, China;Feb 20, 2021;20/02/2021;1703;2021-02-20
107;1045;IEEE IDS 2021;The 6th IEEE International Conference on Intelligent Data and Security;May 15, 2021 - May 17, 2021;New York, USA;Feb 15, 2021;15/02/2021;1704;2021-02-15
107;1045;CPHS21;CFP: The First International Workshop on Cyber-Physical-Human System Design and Implementation;May 18, 2021 - May 18, 2021;Virtual;Feb 21, 2021;21/02/2021;1705;2021-02-21
107;1045;IJSPTM 2021;International Journal of Security, Privacy and Trust Management;N/A;N/A;Feb 20, 2021;20/02/2021;1706;2021-02-20
107;1045;ARRC 2021;Asia Risk & Resilience Conference;Aug 18, 2021 - Aug 19, 2021;Hybrid (Singapore & Online);Feb 8, 2021;8/02/2021;1707;2021-02-08
107;1045;ECBS 2021;7th Conference on the Engineering of Computer Based Systems;May 26, 2021 - May 27, 2021;Novi Sad, Serbia;Feb 1, 2021;1/02/2021;1708;2021-02-01
107;1045;JANT 2021;International Journal of Antennas;N/A;N/A;Feb 20, 2021;20/02/2021;1709;2021-02-20
107;1045;IoTDI 2021;ACM/IEEE IoTDI 2021: Call for Posters/Demos;May 18, 2021 - May 21, 2021;Nashville, Tennessee, USA;Jan 26, 2021;26/01/2021;1710;2021-01-26
107;1045;ICCCE Springer 2021;4th Edition of International Conference on Communications and Cyber Physical Engineering;Apr 9, 2021 - Apr 10, 2021;Pune;Jan 30, 2021;30/01/2021;1711;2021-01-30
107;1045;IoTDI 2021;ACM/IEEE IoTDI 2021: Call for Posters/Demos;May 18, 2021 - May 21, 2021;Nashville, Tennessee, USA;Jan 26, 2021;26/01/2021;1712;2021-01-26
107;1045;IoTDI 2021;ACM/IEEE IoTDI 2021: Call for Posters/Demos;May 18, 2021 - May 21, 2021;Nashville, Tennessee, USA;Jan 26, 2021;26/01/2021;1713;2021-01-26
107;1045;CARE 2021;Care: 1st Global Interdisciplinary Conference;Mar 12, 2021 - Mar 13, 2021;Lisbon, Portugal;Sep 4, 2020;4/09/2020;1714;2020-09-04
107;1045;13-ICGS3 2021;VIRTUAL 13th International Conference on Global Security, Safety & Sustainability, ICGS3-21;Jan 14, 2021 - Jan 15, 2021;London;Sep 3, 2020 (Jul 21, 2020);3/09/2020;1715;2020-09-03
107;1045;MEAM 2021;CFP: Handbook of Research on Machine Ethics and Morality;N/A;N/A;Nov 2, 2019;2/11/2019;1716;2019-11-02
107;1046;ADRW 2021;«Archives during rebellions and wars». From the age of Napoleon to the cyber war era;May 19, 2021 - May 21, 2021;Milan;Sep 30, 2029;30/09/2029;1717;2029-09-30
107;1046;ICDM 2021;21st IEEE International Conference on Data Mining;Dec 7, 2021 - Dec 10, 2021;Auckland, New Zealand;Jun 11, 2021;11/06/2021;1718;2021-06-11
107;1046;ICERP--JA, Scopus 2021;2021 the 4th International Conference on Education Research and Policy (ICERP 2021)--JA, Scopus;May 21, 2021 - May 24, 2021;Shanghai, China;Mar 20, 2021;20/03/2021;1719;2021-03-20
107;1046;KR 2021;18th International Conference on Principles of Knowledge Representation and Reasoning;Nov 6, 2021 - Nov 12, 2021;Hanoi, Vietnam;Mar 31, 2021 (Mar 24, 2021);31/03/2021;1720;2021-03-31
107;1046;SE4ICPS 2021;The 1st IEEE International Workshop on Software Engineering for Industrial Cyber-Physical Systems;Jul 12, 2021 - Jul 16, 2021;Virtual;Apr 21, 2021;21/04/2021;1721;2021-04-21
107;1046;COVELECT 2021;CfP: Elections in a Democratic Rule of Law State During a Pandemic Sanitary Regime as a Challenge for Public Policy;N/A;N/A;Jul 15, 2021;15/07/2021;1722;2021-07-15
107;1046;CPSIOT 2021;2021International Conference on Cyber Physical Systems and IoT(CPSIOT 2021);Nov 19, 2021 - Nov 21, 2021;Hangzhou, China;Sep 30, 2021;30/09/2021;1723;2021-09-30
107;1046;CRITIS 2021;The 16th International Conference on Critical Information Infrastructures Security;Sep 27, 2021 - Sep 29, 2021;EPFL SwissTech, Lausanne, Switzerland;May 14, 2021;14/05/2021;1724;2021-05-14
107;1046;IEEE CSR 2021;2021 IEEE International Conference on Cyber Security and Resilience;Jul 26, 2021 - Jul 28, 2021;Virtual;Mar 15, 2021;15/03/2021;1725;2021-03-15
107;1046;CYBER 2021;The Sixth International Conference on Cyber-Technologies and Cyber-Systems;Oct 3, 2021 - Oct 7, 2021;Barcelona, Spain;Jul 5, 2021;5/07/2021;1726;2021-07-05
107;1046;OGEL Flaring 2021;OGEL Call for papers: Special Issue on Law and Policy for Gas Flaring in a Low-carbon Economy;Oct 1, 2020 - Apr 30, 2021;Online;Apr 30, 2021 (Mar 31, 2021);30/04/2021;1727;2021-04-30
107;1046;CSW 2021;2021 International Workshop on Cyber Security (CSW 2021);Aug 13, 2021 - Aug 15, 2021;Stockholm, Sweden;Jun 30, 2021;30/06/2021;1728;2021-06-30
107;1046;CIMSS 2021;International Workshop on Critical Infrastructure and Manufacturing System Security;Jun 21, 2021 - Jun 24, 2021;Kamakura, Japan;Mar 20, 2021;20/03/2021;1729;2021-03-20
107;1046;ICEEEP--Scopus, Ei 2021;2021 5th International Conference on Energy Economics and Energy Policy (ICEEEP 2021)--Scopus, Ei Compendex;Apr 15, 2021 - Apr 17, 2021;Barcelona, Spain;Mar 5, 2021;5/03/2021;1730;2021-03-05
107;1046;ICEEEP--Scopus, Ei Compendex 2021;2021 5th International Conference on Energy Economics and Energy Policy (ICEEEP 2021)--Scopus, Ei Compendex;Apr 15, 2021 - Apr 17, 2021;Barcelona, Spain;Mar 5, 2021;5/03/2021;1731;2021-03-05
107;1046;SOTEHEINN 2021;CfP: Social, Technological and Health Innovation: Opportunities and Limitations for the Social Policy, Health Policy, and Environmental Policy;N/A;N/A;May 12, 2021;12/05/2021;1732;2021-05-12
107;1046;Call for Contributions 2021;Beyond the 2ºC: Business and Policy Trajectories to Climate Change Adaptation;Jun 30, 2020 - Feb 28, 2021;Edited book call;Nov 30, 2020 (Jun 30, 2020);30/11/2020;1733;2020-11-30
107;1046;SciSec 2021;3rd International Conference on Science of Cyber Security;Aug 13, 2021 - Aug 15, 2021;Shanghai, China;May 1, 2021;1/05/2021;1734;2021-05-01
107;1046;CODES + ISSS 2021;International Conference on Hardware/Software Codesign and System Synthesis;Oct 10, 2021 - Oct 15, 2021;virtual?;Apr 9, 2021 (Apr 2, 2021);9/04/2021;1735;2021-04-09
107;1046;CPS-ANNSIM 2021;CPS Track in the ANNSIM Conference;Jul 19, 2021 - Jul 22, 2021;GEORGE MASON UNIVERSITY, FAIRFAX, VIRGIN;Mar 1, 2021;1/03/2021;1736;2021-03-01
107;1046;IJASA 2021;The International Journal of Ambient Systems and applications;N/A;N/A;Feb 20, 2021;20/02/2021;1737;2021-02-20
107;1046;ICC-CCNCPS 2021;IEEE ICC'2021 workshop on Communication, Computing, and Networking in Cyber Physical Systems;Jun 14, 2021 - Jun 18, 2021;Montreal, Canada;Feb 19, 2021;19/02/2021;1738;2021-02-19
107;1046;GPPR Spring Edition 2021;Georgetown Public Policy Review - Spring Edition;N/A;N/A;Jan 4, 2021;4/01/2021;1739;2021-01-04
107;1046;FREP 2021;Call for Papers - Fulbright Review of Economics and Policy;N/A;N/A;Mar 30, 2021;30/03/2021;1740;2021-03-30
107;1046;ISDFS 2021;9th International Symposium on Digital Forensics and Security;Jun 28, 2021 - Jun 29, 2021;Elazig, Turkey and Online;Apr 2, 2021;2/04/2021;1741;2021-04-02
107;1046;ANNSIM 2021;2021 Annual Modeling and Simulation Conference;Jul 19, 2021 - Jul 22, 2021;Fairfax, Virginia;Mar 1, 2021;1/03/2021;1742;2021-03-01
107;1046;JSys Mar 2021;Journal for Systems Research - March 2021;N/A;N/A;Mar 1, 2021;1/03/2021;1743;2021-03-01
107;1046;ICIMP 2021;The Sixteenth International Conference on Internet Monitoring and Protection;May 30, 2021 - Jun 3, 2021;Valencia, Spain;Mar 2, 2021;2/03/2021;1744;2021-03-02
107;1046;ICHST--Ei Compendex, Scopus 2021;2021 3rd International Conference on Hardware Security and Trust (ICHST 2021)--Ei Compendex, Scopus;Jul 9, 2021 - Jul 11, 2021;Nanjing, China;Feb 20, 2021;20/02/2021;1745;2021-02-20
107;1046;IEEE IDS 2021;The 6th IEEE International Conference on Intelligent Data and Security;May 15, 2021 - May 17, 2021;New York, USA;Feb 15, 2021;15/02/2021;1746;2021-02-15
107;1046;CPHS21;CFP: The First International Workshop on Cyber-Physical-Human System Design and Implementation;May 18, 2021 - May 18, 2021;Virtual;Feb 21, 2021;21/02/2021;1747;2021-02-21
107;1046;IJSPTM 2021;International Journal of Security, Privacy and Trust Management;N/A;N/A;Feb 20, 2021;20/02/2021;1748;2021-02-20
107;1046;ARRC 2021;Asia Risk & Resilience Conference;Aug 18, 2021 - Aug 19, 2021;Hybrid (Singapore & Online);Feb 8, 2021;8/02/2021;1749;2021-02-08
107;1046;ECBS 2021;7th Conference on the Engineering of Computer Based Systems;May 26, 2021 - May 27, 2021;Novi Sad, Serbia;Feb 1, 2021;1/02/2021;1750;2021-02-01
107;1046;JANT 2021;International Journal of Antennas;N/A;N/A;Feb 20, 2021;20/02/2021;1751;2021-02-20
107;1046;IoTDI 2021;ACM/IEEE IoTDI 2021: Call for Posters/Demos;May 18, 2021 - May 21, 2021;Nashville, Tennessee, USA;Jan 26, 2021;26/01/2021;1752;2021-01-26
107;1046;ICCCE Springer 2021;4th Edition of International Conference on Communications and Cyber Physical Engineering;Apr 9, 2021 - Apr 10, 2021;Pune;Jan 30, 2021;30/01/2021;1753;2021-01-30
107;1046;IoTDI 2021;ACM/IEEE IoTDI 2021: Call for Posters/Demos;May 18, 2021 - May 21, 2021;Nashville, Tennessee, USA;Jan 26, 2021;26/01/2021;1754;2021-01-26
107;1046;IoTDI 2021;ACM/IEEE IoTDI 2021: Call for Posters/Demos;May 18, 2021 - May 21, 2021;Nashville, Tennessee, USA;Jan 26, 2021;26/01/2021;1755;2021-01-26
107;1046;ET 2021;ENERGY TRANSITIONS 2021;Mar 11, 2021 - Mar 12, 2021;Joensuu, Finland;Nov 30, 2020;30/11/2020;1756;2020-11-30
107;1046;BACP 2021;BACP Research Conference 2021: Promoting collaboration in research, policy and practice;May 14, 2021 - May 15, 2021;Manchester UK;Nov 2, 2020;2/11/2020;1757;2020-11-02
107;1047;CEVVE 2021;2021 International Conference on Electric Vehicle and Vehicle Engineering (CEVVE 2021);Sep 17, 2021 - Sep 19, 2021;Frankfurt, Germany;Jul 31, 2021;31/07/2021;1758;2021-07-31
107;1047;SOUPS 2021;The Seventeenth Symposium on Usable Privacy and Security;Aug 8, 2021 - Aug 10, 2021;Vancouver, B.C., Canada;Feb 25, 2021 (Feb 18, 2021);25/02/2021;1759;2021-02-25
107;1047;blockchain_ml_iot 2021;Network and Electronics (MDPI) Joint Special Issue - Blockchain and Machine Learning for IoT: Security and Privacy Challenges;N/A;N/A;Dec 31, 2021;31/12/2021;1760;2021-12-31
107;1047;EAI SecureComm 2021;17th EAI International Conference on Security and Privacy in Communication Networks (Springer, Scopus, ISI, Ei, more);Sep 6, 2021 - Sep 9, 2021;Canterbury, Great Britain;Mar 15, 2021;15/03/2021;1761;2021-03-15
107;1047;CSPPSG 2021;MDPI Sensors - Special Issue on 'Cybersecurity and Privacy-Preserving in Modern Smart Grid';N/A;N/A;Feb 28, 2021;28/02/2021;1762;2021-02-28
107;1047;SPTM 2021;9th International Conference of Security, Privacy and Trust Management;Apr 24, 2021 - Apr 25, 2021;Copenhagen, Denmark;Feb 20, 2021;20/02/2021;1763;2021-02-20
107;1047;EICC 2021;European Interdisciplinary Cybersecurity Conference (EICC 2021);Nov 10, 2021 - Nov 11, 2021;Targu Mures, Romania;Jun 14, 2021;14/06/2021;1764;2021-06-14
107;1047;IDEAS 2021;25th International Database Engineering & Applications Symposium;Jul 14, 2021 - Jul 16, 2021;Montreal;Apr 1, 2021;1/04/2021;1765;2021-04-01
107;1047;CANS 2021;Cryptology and Network Security;Dec 13, 2021 - Dec 15, 2021;Vienna, Austria;Jun 1, 2021;1/06/2021;1766;2021-06-01
107;1047;SI on SPIHG 2022;IEEE S&P CfP: Special Issue on Security and Privacy Issues of Home Globalization;N/A;N/A;May 15, 2021;15/05/2021;1767;2021-05-15
107;1047;SPBP 2021;The Fourth Workshop on Security and Privacy-enhanced Business Process Management;Sep 6, 2021 - Sep 6, 2021;Rome, Italy;May 24, 2021;24/05/2021;1768;2021-05-24
107;1047;PPML at INTERSPEECH 2021;Privacy-preserving Machine Learning for Audio & Speech Processing -- INTERSPEECH 2021 Special Session;Aug 30, 2021 - Sep 3, 2021;Brno, Czechia;Mar 26, 2021;26/03/2021;1769;2021-03-26
107;1047;CENTRIC 2021;The Fourteenth International Conference on Advances in Human-oriented and Personalized Mechanisms, Technologies, and Services;Oct 3, 2021 - Oct 7, 2021;Barcelona, Spain;Jul 5, 2021;5/07/2021;1770;2021-07-05
107;1047;STPSA 2021;The 15th IEEE International Workshop on Security, Trust, and Privacy for Software Applications;Jul 12, 2021 - Jul 16, 2021;Virtual;Apr 21, 2021;21/04/2021;1771;2021-04-21
